GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	padj
GO:1903829	0.347934747217002	2.41964285714286	0.423778349310264	1	29	positive regulation of cellular protein localization	1
GO:1903310	0.357495821304728	2.33592880978865	0.438391395838204	1	30	positive regulation of chromatin modification	1
GO:1903651	0.357495821304728	2.33592880978865	0.438391395838204	1	30	positive regulation of cytoplasmic transport	1
GO:0006342	0.358882597444748	1.61536972512582	1.25672200140285	2	86	chromatin silencing	1
GO:0040029	0.363943379057473	1.41478825136612	2.1481178396072	3	147	regulation of gene expression, epigenetic	1
GO:0045814	0.364168144547134	1.59617407938785	1.27133504793079	2	87	negative regulation of gene expression, epigenetic	1
GO:0006909	0.365078343917625	1.32618423704898	3.05412672433949	4	209	phagocytosis	1
GO:2000647	0.366917808908777	2.25779569892473	0.453004442366145	1	31	negative regulation of stem cell proliferation	1
GO:0042335	0.371935187418133	1.39507073882776	2.17734393266308	3	149	cuticle development	1
GO:0007422	0.37468993716681	1.55910662554901	1.30056114098667	2	89	peripheral nervous system development	1
GO:0016458	0.379909313642671	1.37588613203367	2.20657002571896	3	151	gene silencing	1
GO:0006732	0.379924898051118	1.54120473022912	1.31517418751461	2	90	coenzyme metabolic process	1
GO:1901071	0.385141748779439	1.5237051246917	1.32978723404255	2	91	glucosamine-containing compound metabolic process	1
GO:0031935	0.385352524858134	2.11617943548387	0.482230535422025	1	33	regulation of chromatin silencing	1
GO:0032506	0.385352524858134	2.11617943548387	0.482230535422025	1	33	cytokinetic process	1
GO:0051051	0.385352524858134	2.11617943548387	0.482230535422025	1	33	negative regulation of transport	1
GO:0031324	0.392851301856605	1.16494618932572	6.94608817682142	8	479	negative regulation of cellular metabolic process	1
GO:0010605	0.399993750158847	1.14479535932968	7.94949731119944	9	544	negative regulation of macromolecule metabolic process	1
GO:0032507	0.403254610539126	1.99122390891841	0.511456628477905	1	35	maintenance of protein location in cell	1
GO:0044802	0.407638756176688	1.31263881544157	2.30886135141454	3	158	single-organism membrane organization	1
GO:0009891	0.409895386507667	1.17787924418322	5.14379237783493	6	352	positive regulation of biosynthetic process	1
GO:0000956	0.412010705583451	1.93410138248848	0.526069675005845	1	36	nuclear-transcribed mRNA catabolic process	1
GO:0051494	0.412010705583451	1.93410138248848	0.526069675005845	1	36	negative regulation of cytoskeleton organization	1
GO:0051173	0.415160901368118	1.17082005215879	5.17301847089081	6	354	positive regulation of nitrogen compound metabolic process	1
GO:0006790	0.416031025535895	1.42644415917843	1.41746551321019	2	97	sulfur compound metabolic process	1
GO:0040003	0.426158242657604	1.39669767831699	1.44669160626607	2	99	chitin-based cuticle development	1
GO:0051186	0.426158242657604	1.39669767831699	1.44669160626607	2	99	cofactor metabolic process	1
GO:0006726	0.429142338359127	1.82911944202267	0.555295768061726	1	38	eye pigment biosynthetic process	1
GO:0006875	0.429142338359127	1.82911944202267	0.555295768061726	1	38	cellular metal ion homeostasis	1
GO:0051222	0.429142338359127	1.82911944202267	0.555295768061726	1	38	positive regulation of protein transport	1
GO:0051261	0.429142338359127	1.82911944202267	0.555295768061726	1	38	protein depolymerization	1
GO:0055088	0.429142338359127	1.82911944202267	0.555295768061726	1	38	lipid homeostasis	1
GO:0033057	0.431188025313539	1.38227974116476	1.46130465279401	2	100	multicellular organismal reproductive behavior	1
GO:0019748	0.437354800527775	1.78119658119658	0.569679849340866	1	40	secondary metabolic process	1
GO:0042441	0.437521531372879	1.78077249575552	0.569908814589666	1	39	eye pigment metabolic process	1
GO:0043324	0.437521531372879	1.78077249575552	0.569908814589666	1	39	pigment metabolic process involved in developmental pigmentation	1
GO:0043474	0.437521531372879	1.78077249575552	0.569908814589666	1	39	pigment metabolic process involved in pigmentation	1
GO:0045185	0.437521531372879	1.78077249575552	0.569908814589666	1	39	maintenance of protein location	1
GO:2001252	0.437521531372879	1.78077249575552	0.569908814589666	1	39	positive regulation of chromosome organization	1
GO:0060341	0.438876444856379	1.24700794528814	2.42576572363806	3	166	regulation of cellular localization	1
GO:0044706	0.441177850010312	1.35430894308943	1.49053074584989	2	102	multi-multicellular organism process	1
GO:0019752	0.44465792375161	1.15291950113379	4.3693009118541	5	299	carboxylic acid metabolic process	1
GO:0007427	0.445778702080852	1.73490488006617	0.584521861117606	1	40	epithelial cell migration, open tracheal system	1
GO:0032388	0.445778702080852	1.73490488006617	0.584521861117606	1	40	positive regulation of intracellular transport	1
GO:0051651	0.445778702080852	1.73490488006617	0.584521861117606	1	40	maintenance of location in cell	1
GO:0048523	0.452450006529111	1.06469079509832	14.2038812251578	15	972	negative regulation of cellular process	1
GO:0031330	0.453915613314102	1.69133064516129	0.599134907645546	1	41	negative regulation of cellular catabolic process	1
GO:0045448	0.453915613314102	1.69133064516129	0.599134907645546	1	41	mitotic cell cycle, embryonic	1
GO:0070507	0.453915613314102	1.69133064516129	0.599134907645546	1	41	regulation of microtubule cytoskeleton organization	1
GO:1901575	0.459701628142168	1.09126554196977	7.37958849660977	8	505	organic substance catabolic process	1
GO:0006913	0.460867879775987	1.3015947467167	1.54898293196166	2	106	nucleocytoplasmic transport	1
GO:0051169	0.460867879775987	1.3015947467167	1.54898293196166	2	106	nuclear transport	1
GO:0031124	0.461934002640514	1.64988198269079	0.613747954173486	1	42	mRNA 3'-end processing	1
GO:0072594	0.4637652692174	1.29408099688474	1.55769005505447	2	109	establishment of protein localization to organelle	1
GO:0071824	0.465728013185336	1.28904374758033	1.5635959784896	2	107	protein-DNA complex subunit organization	1
GO:0009895	0.469835582723918	1.61040706605223	0.628361000701426	1	43	negative regulation of catabolic process	1
GO:0097305	0.47537122348502	1.2646455436517	1.59282207154548	2	109	response to alcohol	1
GO:0031109	0.477622041678154	1.57276819204801	0.642974047229366	1	44	microtubule polymerization or depolymerization	1
GO:0072091	0.477622041678154	1.57276819204801	0.642974047229366	1	44	regulation of stem cell proliferation	1
GO:0006605	0.478460910740227	1.2569696969697	1.60225140712946	2	112	protein targeting	1
GO:0006402	0.485295043416137	1.53684017595308	0.657587093757307	1	45	mRNA catabolic process	1
GO:0046843	0.492856227993994	1.50250896057348	0.672200140285247	1	46	dorsal appendage formation	1
GO:0006082	0.493075184917645	1.08762057877814	4.61772270282909	5	316	organic acid metabolic process	1
GO:0043436	0.493075184917645	1.08762057877814	4.61772270282909	5	316	oxoacid metabolic process	1
GO:0044705	0.499016997058699	1.20746225319396	1.66588730418518	2	114	multi-organism reproductive behavior	1
GO:0046328	0.500307211950358	1.46967040673212	0.686813186813187	1	47	regulation of JNK cascade	1
GO:1901617	0.500307211950358	1.46967040673212	0.686813186813187	1	47	organic hydroxy compound biosynthetic process	1
GO:0019098	0.503664958437271	1.19663285128426	1.68050035071312	2	115	reproductive behavior	1
GO:0006520	0.506634863194743	1.18979885057471	1.68986970301679	2	118	cellular amino acid metabolic process	1
GO:0009306	0.507649588640873	1.4382292381606	0.701426233341127	1	48	protein secretion	1
GO:0016441	0.507649588640873	1.4382292381606	0.701426233341127	1	48	posttranscriptional gene silencing	1
GO:0035194	0.507649588640873	1.4382292381606	0.701426233341127	1	48	posttranscriptional gene silencing by RNA	1
GO:0043624	0.507649588640873	1.4382292381606	0.701426233341127	1	48	cellular protein complex disassembly	1
GO:1902580	0.508427428018804	1.05632878151261	5.69908814589666	6	390	single-organism cellular localization	1
GO:0007293	0.512877986653128	1.17553905973842	1.709726443769	2	117	germarium-derived egg chamber formation	1
GO:0030003	0.51488492856797	1.40809811827957	0.716039279869067	1	49	cellular cation homeostasis	1
GO:0032872	0.51488492856797	1.40809811827957	0.716039279869067	1	49	regulation of stress-activated MAPK cascade	1
GO:0032886	0.51488492856797	1.40809811827957	0.716039279869067	1	49	regulation of microtubule-based process	1
GO:0043241	0.51488492856797	1.40809811827957	0.716039279869067	1	49	protein complex disassembly	1
GO:0051052	0.51488492856797	1.40809811827957	0.716039279869067	1	49	regulation of DNA metabolic process	1
GO:0070302	0.51488492856797	1.40809811827957	0.716039279869067	1	49	regulation of stress-activated protein kinase signaling cascade	1
GO:0015031	0.515351651597542	1.05929989550679	4.73462707505261	5	324	protein transport	1
GO:0034613	0.515351651597542	1.05929989550679	4.73462707505261	5	324	cellular protein localization	1
GO:0009267	0.517442681169094	1.16526492851135	1.72433949029694	2	118	cellular response to starvation	1
GO:1901698	0.517442681169094	1.16526492851135	1.72433949029694	2	118	response to nitrogen compound	1
GO:0031669	0.521979266388245	1.15516642345911	1.73895253682488	2	119	cellular response to nutrient levels	1
GO:0009108	0.522014779706007	1.37919684002633	0.730652326397007	1	50	coenzyme biosynthetic process	1
GO:0040012	0.522014779706007	1.37919684002633	0.730652326397007	1	50	regulation of locomotion	1
GO:0001933	0.529040667821805	1.35145161290323	0.745265372924947	1	51	negative regulation of protein phosphorylation	1
GO:0048149	0.529040667821805	1.35145161290323	0.745265372924947	1	51	behavioral response to ethanol	1
GO:0051270	0.529040667821805	1.35145161290323	0.745265372924947	1	51	regulation of cellular component movement	1
GO:0016485	0.53043789328311	1.34586949533912	0.748245203556387	1	52	protein processing	1
GO:0031668	0.530967484990677	1.13547858167657	1.76817862988076	2	121	cellular response to extracellular stimulus	1
GO:0022618	0.535964096790672	1.32479443390259	0.759878419452888	1	52	ribonucleoprotein complex assembly	1
GO:0032984	0.535964096790672	1.32479443390259	0.759878419452888	1	52	macromolecular complex disassembly	1
GO:0023057	0.542246416278466	1.03865225683408	3.8578442833762	4	264	negative regulation of signaling	1
GO:0006401	0.542786548907958	1.29916253101737	0.774491465980828	1	53	RNA catabolic process	1
GO:0007605	0.542786548907958	1.29916253101737	0.774491465980828	1	53	sensory perception of sound	1
GO:0042326	0.542786548907958	1.29916253101737	0.774491465980828	1	53	negative regulation of phosphorylation	1
GO:0048878	0.548600321338663	1.09802366316346	1.82663081599252	2	125	chemical homeostasis	1
GO:0045184	0.553344916943839	1.01301301301301	4.93920972644377	5	338	establishment of protein localization	1
GO:0010648	0.55424003642174	1.02241422489356	3.91629646948796	4	268	negative regulation of cell communication	1
GO:0071496	0.557243121719038	1.08019512195122	1.8558569090484	2	127	cellular response to external stimulus	1
GO:0043604	0.557404815367323	1.00220713780036	5.98760668771191	6	413	amide biosynthetic process	1
GO:0006873	0.562662549824582	1.22785923753666	0.818330605564648	1	56	cellular ion homeostasis	1
GO:0008049	0.562662549824582	1.22785923753666	0.818330605564648	1	56	male courtship behavior	1
GO:0055065	0.562662549824582	1.22785923753666	0.818330605564648	1	56	metal ion homeostasis	1
GO:0061024	0.566706211578005	1.0222305017387	2.93722235211597	3	201	membrane organization	1
GO:0042445	0.56909549654992	1.20578917050691	0.832943652092588	1	57	hormone metabolic process	1
GO:0051188	0.575434564801216	1.184493491794	0.847556698620528	1	58	cofactor biosynthetic process	1
GO:2000241	0.575434564801216	1.184493491794	0.847556698620528	1	58	regulation of reproductive process	1
GO:0033554	0.576891559343726	0.977616454930429	8.16869300911854	8	559	cellular response to stress	1
GO:0000165	0.578338334506698	1.03802376485303	1.9289221416881	2	132	MAPK cascade	1
GO:0023014	0.578338334506698	1.03802376485303	1.9289221416881	2	132	signal transduction by protein phosphorylation	1
GO:0071407	0.581681113694795	1.16393214682981	0.862169745148469	1	59	cellular response to organic cyclic compound	1
GO:0071826	0.581681113694795	1.16393214682981	0.862169745148469	1	59	ribonucleoprotein complex subunit organization	1
GO:0009056	0.582184094542516	0.972131510488736	9.23544540565817	9	632	catabolic process	1
GO:0031047	0.587836482828186	1.14406779661017	0.876782791676409	1	60	gene silencing by RNA	1
GO:0055082	0.587836482828186	1.14406779661017	0.876782791676409	1	60	cellular chemical homeostasis	1
GO:0060968	0.599878944274904	1.10629296668429	0.906008884732289	1	62	regulation of gene silencing	1
GO:1903530	0.599878944274904	1.10629296668429	0.906008884732289	1	62	regulation of secretion by cell	1
GO:0051049	0.599888507501384	0.971902585119798	3.08335281739537	3	211	regulation of transport	1
GO:0060179	0.605768620672176	1.08831945889698	0.920621931260229	1	63	male mating behavior	1
GO:1903308	0.605768620672176	1.08831945889698	0.920621931260229	1	63	regulation of chromatin modification	1
GO:0000281	0.611572286013829	1.07091653865847	0.935234977788169	1	64	mitotic cytokinesis	1
GO:0007030	0.611572286013829	1.07091653865847	0.935234977788169	1	64	Golgi organization	1
GO:0006836	0.614452492714616	0.969760776744458	2.06043956043956	2	141	neurotransmitter transport	1
GO:0010623	0.614452492714616	0.969760776744458	2.06043956043956	2	141	developmental programmed cell death	1
GO:0046148	0.617169802399641	1.05435056746532	0.949584746754006	1	66	pigment biosynthetic process	1
GO:0000380	0.617291186396429	1.05405745967742	0.949848024316109	1	65	alternative mRNA splicing, via spliceosome	1
GO:0000381	0.617291186396429	1.05405745967742	0.949848024316109	1	65	regulation of alternative mRNA splicing, via spliceosome	1
GO:0002164	0.618317438150545	0.962717770034843	2.0750526069675	2	142	larval development	1
GO:0051046	0.622926550008214	1.03771712158809	0.96446107084405	1	66	regulation of secretion	1
GO:0006518	0.623823250443116	0.932889434028386	6.40325222274216	6	445	peptide metabolic process	1
GO:0010563	0.628479587384389	1.02187194525904	0.97907411737199	1	67	negative regulation of phosphorus metabolic process	1
GO:0016573	0.628479587384389	1.02187194525904	0.97907411737199	1	67	histone acetylation	1
GO:0045936	0.628479587384389	1.02187194525904	0.97907411737199	1	67	negative regulation of phosphate metabolic process	1
GO:1902275	0.628479587384389	1.02187194525904	0.97907411737199	1	67	regulation of chromatin organization	1
GO:0006950	0.628730498789194	0.928784434759035	6.42082563154652	6	613	response to stress	1
GO:0009953	0.629735381078921	0.942179771448064	2.11889174655132	2	145	dorsal/ventral pattern formation	1
GO:0016569	0.629735381078921	0.942179771448064	2.11889174655132	2	145	covalent chromatin modification	1
GO:0016570	0.629735381078921	0.942179771448064	2.11889174655132	2	145	histone modification	1
GO:0006310	0.633951491658803	1.00649975926818	0.99368716389993	1	68	DNA recombination	1
GO:0006473	0.633951491658803	1.00649975926818	0.99368716389993	1	68	protein acetylation	1
GO:0006475	0.633951491658803	1.00649975926818	0.99368716389993	1	68	internal protein amino acid acetylation	1
GO:0018393	0.633951491658803	1.00649975926818	0.99368716389993	1	68	internal peptidyl-lysine acetylation	1
GO:0018394	0.633951491658803	1.00649975926818	0.99368716389993	1	68	peptidyl-lysine acetylation	1
GO:0043254	0.633951491658803	1.00649975926818	0.99368716389993	1	68	regulation of protein complex assembly	1
GO:0006486	0.639343438812073	0.991579696394687	1.00830021042787	1	69	protein glycosylation	1
GO:0007619	0.639343438812073	0.991579696394687	1.00830021042787	1	69	courtship behavior	1
GO:0043413	0.639343438812073	0.991579696394687	1.00830021042787	1	69	macromolecule glycosylation	1
GO:0098771	0.639343438812073	0.991579696394687	1.00830021042787	1	69	inorganic ion homeostasis	1
GO:0016568	0.640502930745811	0.913285364587197	3.27332242225859	3	224	chromatin modification	1
GO:0007274	0.644656587916197	0.977092099111734	1.02291325695581	1	70	neuromuscular synaptic transmission	1
GO:0048024	0.644656587916197	0.977092099111734	1.02291325695581	1	70	regulation of mRNA splicing, via spliceosome	1
GO:0050954	0.644656587916197	0.977092099111734	1.02291325695581	1	70	sensory perception of mechanical stimulus	1
GO:0055080	0.644656587916197	0.977092099111734	1.02291325695581	1	70	cation homeostasis	1
GO:0070085	0.644656587916197	0.977092099111734	1.02291325695581	1	70	glycosylation	1
GO:0006367	0.649892081375706	0.963018433179723	1.03752630348375	1	71	transcription initiation from RNA polymerase II promoter	1
GO:0007435	0.649892081375706	0.963018433179723	1.03752630348375	1	71	salivary gland morphogenesis	1
GO:0022411	0.649892081375706	0.963018433179723	1.03752630348375	1	71	cellular component disassembly	1
GO:0022612	0.649892081375706	0.963018433179723	1.03752630348375	1	71	gland morphogenesis	1
GO:0010506	0.655051045165407	0.949341208541572	1.05213935001169	1	72	regulation of autophagy	1
GO:1901699	0.655051045165407	0.949341208541572	1.05213935001169	1	72	cellular response to nitrogen compound	1
GO:1902532	0.660134589064762	0.936043906810036	1.06675239653963	1	73	negative regulation of intracellular signal transduction	1
GO:0010639	0.670079776716644	0.910527462946818	1.09597848959551	1	75	negative regulation of organelle organization	1
GO:0016042	0.670079776716644	0.910527462946818	1.09597848959551	1	75	lipid catabolic process	1
GO:0043484	0.674943561114618	0.898279569892473	1.11059153612345	1	76	regulation of RNA splicing	1
GO:0070727	0.675902972586545	0.87532637075718	5.66986205284078	5	388	cellular macromolecule localization	1
GO:0032101	0.677746613292623	0.891225059000215	1.11920996943334	1	80	regulation of response to external stimulus	1
GO:0019222	0.683548330530673	0.912687018286232	22.6209960252513	21	1548	regulation of metabolic process	1
GO:0006352	0.684458747654024	0.874738165060746	1.13981762917933	1	78	DNA-templated transcription, initiation	1
GO:0034728	0.684458747654024	0.874738165060746	1.13981762917933	1	78	nucleosome organization	1
GO:0032879	0.686429505741162	0.857180577192195	4.63233574935703	4	317	regulation of localization	1
GO:0008285	0.689112199346243	0.863420181968569	1.15443067570727	1	79	negative regulation of cell proliferation	1
GO:0010817	0.689112199346243	0.863420181968569	1.15443067570727	1	79	regulation of hormone levels	1
GO:0030097	0.689112199346243	0.863420181968569	1.15443067570727	1	79	hemopoiesis	1
GO:0050684	0.689112199346243	0.863420181968569	1.15443067570727	1	79	regulation of mRNA processing	1
GO:0065004	0.689112199346243	0.863420181968569	1.15443067570727	1	79	protein-DNA complex assembly	1
GO:0051705	0.692747371492896	0.835024996212695	2.38192658405424	2	163	multi-organism behavior	1
GO:0032268	0.695468779454836	0.854272959183674	5.80137947159224	5	397	regulation of cellular protein metabolic process	1
GO:0007059	0.695977336728355	0.829770149553347	2.39653963058218	2	164	chromosome segregation	1
GO:0000022	0.698215833294051	0.841633064516129	1.18365676876315	1	81	mitotic spindle elongation	1
GO:0009950	0.698215833294051	0.841633064516129	1.18365676876315	1	81	dorsal/ventral axis specification	1
GO:0043087	0.698215833294051	0.841633064516129	1.18365676876315	1	81	regulation of GTPase activity	1
GO:0050795	0.698215833294051	0.841633064516129	1.18365676876315	1	81	regulation of behavior	1
GO:0050801	0.698215833294051	0.841633064516129	1.18365676876315	1	81	ion homeostasis	1
GO:0051225	0.698215833294051	0.841633064516129	1.18365676876315	1	81	spindle assembly	1
GO:1903311	0.698215833294051	0.841633064516129	1.18365676876315	1	81	regulation of mRNA metabolic process	1
GO:0007306	0.707054958820751	0.820908733280881	1.21288286181903	1	83	eggshell chorion assembly	1
GO:0009101	0.707054958820751	0.820908733280881	1.21288286181903	1	83	glycoprotein biosynthetic process	1
GO:0031400	0.707054958820751	0.820908733280881	1.21288286181903	1	83	negative regulation of protein modification process	1
GO:0034655	0.707054958820751	0.820908733280881	1.21288286181903	1	83	nucleobase-containing compound catabolic process	1
GO:0043543	0.707054958820751	0.820908733280881	1.21288286181903	1	83	protein acylation	1
GO:0051231	0.707054958820751	0.820908733280881	1.21288286181903	1	83	spindle elongation	1
GO:0051336	0.707363044631582	0.820168067226891	1.213974826491	1	86	regulation of hydrolase activity	1
GO:0050896	0.708177465395676	0.898697755017587	24.8907796282887	23	2171	response to stimulus	1
GO:0043043	0.710127660038807	0.838554720133667	5.90367079728782	5	404	peptide biosynthetic process	1
GO:0042594	0.711712116351316	0.804439900686432	2.46960486322188	2	169	response to starvation	1
GO:0009100	0.715637201097705	0.801171274961598	1.24210895487491	1	85	glycoprotein metabolic process	1
GO:0051298	0.715637201097705	0.801171274961598	1.24210895487491	1	85	centrosome duplication	1
GO:0006897	0.716530502929749	0.82168027176393	4.82230535422025	4	330	endocytosis	1
GO:0043603	0.718447356949565	0.819449446874196	4.83349168646081	4	342	cellular amide metabolic process	1
GO:1901566	0.730822348868564	0.83374451754386	8.28163888236675	7	583	organonitrogen compound biosynthetic process	1
GO:0002520	0.732060452373799	0.764387829912023	1.30056114098667	1	89	immune system development	1
GO:0006338	0.732060452373799	0.764387829912023	1.30056114098667	1	89	chromatin remodeling	1
GO:0048534	0.732060452373799	0.764387829912023	1.30056114098667	1	89	hematopoietic or lymphoid organ development	1
GO:0010638	0.736017031635851	0.755708590068865	1.31517418751461	1	90	positive regulation of organelle organization	1
GO:0051235	0.736017031635851	0.755708590068865	1.31517418751461	1	90	maintenance of location	1
GO:0008380	0.737606744724897	0.781909804171717	3.79939209726444	3	260	RNA splicing	1
GO:0000070	0.739915645889811	0.747222222222222	1.32978723404255	1	91	mitotic sister chromatid segregation	1
GO:0051246	0.745558694859007	0.800559552358113	6.16670563479074	5	422	regulation of protein metabolic process	1
GO:0044270	0.751272062596016	0.722858133888311	1.37362637362637	1	94	cellular nitrogen compound catabolic process	1
GO:0031667	0.752202818125529	0.740960337780173	2.67418751461305	2	183	response to nutrient levels	1
GO:0006260	0.754947120772789	0.715082361015786	1.38823942015431	1	95	DNA replication	1
GO:0009611	0.754947120772789	0.715082361015786	1.38823942015431	1	95	response to wounding	1
GO:0019439	0.754947120772789	0.715082361015786	1.38823942015431	1	95	aromatic compound catabolic process	1
GO:0072089	0.754947120772789	0.715082361015786	1.38823942015431	1	95	stem cell proliferation	1
GO:0009991	0.757573602192613	0.732684703896219	2.70341360766893	2	185	response to extracellular stimulus	1
GO:0000819	0.758568306480721	0.707470288624788	1.40285246668225	1	96	sister chromatid segregation	1
GO:0046700	0.758568306480721	0.707470288624788	1.40285246668225	1	96	heterocycle catabolic process	1
GO:0061640	0.76213640315723	0.700016801075269	1.41746551321019	1	97	cytoskeleton-dependent cytokinesis	1
GO:0072521	0.765442884840383	0.720604947984964	2.74725274725275	2	188	purine-containing compound metabolic process	1
GO:0007617	0.765652182937926	0.69271699368141	1.43207855973813	1	98	mating behavior	1
GO:0022416	0.765652182937926	0.69271699368141	1.43207855973813	1	98	chaeta development	1
GO:1902582	0.770869931315789	0.773201856148492	6.3712882861819	5	436	single-organism intracellular transport	1
GO:0000910	0.775893176114298	0.671693548387097	1.47591769932195	1	101	cytokinesis	1
GO:0006979	0.775893176114298	0.671693548387097	1.47591769932195	1	101	response to oxidative stress	1
GO:0007098	0.775893176114298	0.671693548387097	1.47591769932195	1	101	centrosome cycle	1
GO:0007618	0.775893176114298	0.671693548387097	1.47591769932195	1	101	mating	1
GO:0007431	0.77920718924404	0.6649632705206	1.49053074584989	1	102	salivary gland development	1
GO:0033044	0.77920718924404	0.6649632705206	1.49053074584989	1	102	regulation of chromosome organization	1
GO:0034470	0.77920718924404	0.6649632705206	1.49053074584989	1	102	ncRNA processing	1
GO:0035272	0.77920718924404	0.6649632705206	1.49053074584989	1	102	exocrine system development	1
GO:1901361	0.77920718924404	0.6649632705206	1.49053074584989	1	102	organic cyclic compound catabolic process	1
GO:0051172	0.779712054421041	0.747459314304234	5.27530979658639	4	361	negative regulation of nitrogen compound metabolic process	1
GO:0051050	0.782472582209551	0.65836495888678	1.50514379237784	1	103	positive regulation of transport	1
GO:0006974	0.784055642336139	0.720987144710461	4.10626607435118	3	281	cellular response to DNA damage stimulus	1
GO:0051493	0.788860327997928	0.645549007444169	1.53436988543372	1	105	regulation of cytoskeleton organization	1
GO:0080135	0.788860327997928	0.645549007444169	1.53436988543372	1	105	regulation of cellular response to stress	1
GO:0048519	0.791035782127477	0.81747406327703	15.496833216045	13	1083	negative regulation of biological process	1
GO:0032269	0.792009256870621	0.639274691358025	1.54909560723514	1	109	negative regulation of cellular protein metabolic process	1
GO:0045944	0.792441610292355	0.679460195617185	2.90799625906009	2	199	positive regulation of transcription from RNA polymerase II promoter	1
GO:0042048	0.795061952886973	0.633216676810712	1.5635959784896	1	107	olfactory behavior	1
GO:0010033	0.799303887973644	0.724128638160259	5.43605330839373	4	372	response to organic substance	1
GO:0032940	0.805993005253718	0.658897032320077	2.99567453822773	2	205	secretion by cell	1
GO:0043408	0.806928207930908	0.609897360703812	1.62204816460136	1	111	regulation of MAPK cascade	1
GO:0048813	0.808174277197966	0.655587438227323	3.01028758475567	2	206	dendrite morphogenesis	1
GO:0071704	0.809409124393186	0.867579600647599	61.3601823708207	57	4199	organic substance metabolic process	1
GO:0007635	0.812603140661725	0.59886232718894	1.65127425765724	1	113	chemosensory behavior	1
GO:0018205	0.812603140661725	0.59886232718894	1.65127425765724	1	113	peptidyl-lysine modification	1
GO:0032504	0.819237254240387	0.782778568041726	13.677811550152	11	936	multicellular organism reproduction	1
GO:0016358	0.822845827806653	0.633298655261434	3.11257891045125	2	213	dendrite development	1
GO:0046903	0.822845827806653	0.633298655261434	3.11257891045125	2	213	secretion	1
GO:0007409	0.823570142744375	0.66862218323373	4.41314005143792	3	302	axonogenesis	1
GO:0065009	0.825324722985437	0.629516322658096	3.13004961020553	2	219	regulation of molecular function	1
GO:0007269	0.83119312829271	0.563160748170236	1.75356558335282	1	120	neurotransmitter secretion	1
GO:0022613	0.83119312829271	0.563160748170236	1.75356558335282	1	120	ribonucleoprotein complex biogenesis	1
GO:1901700	0.833278478377537	0.617386073093698	3.18989710009355	2	220	response to oxygen-containing compound	1
GO:0007304	0.833695008653561	0.558400537634409	1.76817862988076	1	121	chorion-containing eggshell formation	1
GO:0014070	0.833695008653561	0.558400537634409	1.76817862988076	1	121	response to organic cyclic compound	1
GO:0007052	0.834618591478658	0.615338503615451	3.20025718961889	2	219	mitotic spindle organization	1
GO:0055085	0.835770955373756	0.679588256430851	5.77215337853636	4	395	transmembrane transport	1
GO:0030703	0.836160101019066	0.553719008264463	1.7827916764087	1	122	eggshell formation	1
GO:0006914	0.838588942026255	0.549114225277631	1.79740472293664	1	123	autophagy	1
GO:0061564	0.840136852687615	0.646188126691071	4.55927051671733	3	312	axon development	1
GO:0006333	0.845663207455044	0.535741935483871	1.84124386252046	1	126	chromatin assembly or disassembly	1
GO:0030001	0.845663207455044	0.535741935483871	1.84124386252046	1	126	metal ion transport	1
GO:0045934	0.847910230348364	0.635506943719328	4.63233574935703	3	317	negative regulation of nucleobase-containing compound metabolic process	1
GO:0001505	0.847952255754536	0.531426011264721	1.8558569090484	1	127	regulation of neurotransmitter levels	1
GO:0051129	0.847952255754536	0.531426011264721	1.8558569090484	1	127	negative regulation of cellular component organization	1
GO:0008104	0.849691086405198	0.683970385674931	7.14577975216273	5	489	protein localization	1
GO:0006281	0.850207621606047	0.527178054356109	1.87046995557634	1	128	DNA repair	1
GO:0051297	0.852429796694968	0.522996471774194	1.88508300210428	1	129	centrosome organization	1
GO:0031329	0.856776505829096	0.514826302729529	1.91430909516016	1	131	regulation of cellular catabolic process	1
GO:0000904	0.858225380452945	0.673625254582485	7.24807107785831	5	496	cell morphogenesis involved in differentiation	1
GO:0009968	0.861605325671149	0.573609749264603	3.42426014738566	2	238	negative regulation of signal transduction	1
GO:0031023	0.863059526978998	0.503031772980839	1.95814823474398	1	134	microtubule organizing center organization	1
GO:0046907	0.864074016603949	0.666414650537634	7.32113631049801	5	501	intracellular transport	1
GO:0019725	0.867095512815513	0.495459976105137	1.98737432779986	1	136	cellular homeostasis	1
GO:0048585	0.868431053569478	0.562852301414393	3.48682662902846	2	245	negative regulation of response to stimulus	1
GO:0010608	0.869069029196846	0.491757590132827	2.0019873743278	1	137	posttranscriptional regulation of gene expression	1
GO:0010256	0.871013471557591	0.48810925359077	2.01660042085574	1	138	endomembrane system organization	1
GO:0042278	0.871013471557591	0.48810925359077	2.01660042085574	1	138	purine nucleoside metabolic process	1
GO:0046128	0.871013471557591	0.48810925359077	2.01660042085574	1	138	purine ribonucleoside metabolic process	1
GO:0006396	0.872609652768295	0.631965127517308	6.18131868131868	4	423	RNA processing	1
GO:0016071	0.874552248826381	0.597843745384729	4.90998363338789	3	336	mRNA metabolic process	1
GO:0006807	0.876774116810966	0.801201493031782	35.2612812719196	30	2413	nitrogen compound metabolic process	1
GO:0000377	0.877919431913616	0.54776004550169	3.58019639934534	2	245	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	1
GO:0007411	0.877919431913616	0.54776004550169	3.58019639934534	2	245	axon guidance	1
