GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	padj
GO:0019935	0.240132249910665	3.82863636363636	0.272504091653028	1	21	cyclic-nucleotide-mediated signaling	1
GO:0031987	0.240132249910665	3.82863636363636	0.272504091653028	1	21	locomotion involved in locomotory behavior	1
GO:0046879	0.240132249910665	3.82863636363636	0.272504091653028	1	21	hormone secretion	1
GO:0046883	0.240132249910665	3.82863636363636	0.272504091653028	1	21	regulation of hormone secretion	1
GO:0010817	0.243570067820346	3.7596585804133	0.277038954925268	1	22	regulation of hormone levels	1
GO:0019953	0.248988943414174	1.26280326658889	11.4192190787935	14	880	sexual reproduction	1
GO:0009260	0.249434323753183	2.13328236493374	0.960252513444003	2	74	ribonucleotide biosynthetic process	1
GO:0046390	0.249434323753183	2.13328236493374	0.960252513444003	2	74	ribose phosphate biosynthetic process	1
GO:0006635	0.250016853245942	3.64588744588745	0.285480476969839	1	22	fatty acid beta-oxidation	1
GO:0007449	0.250016853245942	3.64588744588745	0.285480476969839	1	22	proximal/distal pattern formation, imaginal disc	1
GO:0007469	0.250016853245942	3.64588744588745	0.285480476969839	1	22	antennal development	1
GO:0009112	0.250016853245942	3.64588744588745	0.285480476969839	1	22	nucleobase metabolic process	1
GO:0009145	0.250016853245942	3.64588744588745	0.285480476969839	1	22	purine nucleoside triphosphate biosynthetic process	1
GO:0009206	0.250016853245942	3.64588744588745	0.285480476969839	1	22	purine ribonucleoside triphosphate biosynthetic process	1
GO:0009453	0.250016853245942	3.64588744588745	0.285480476969839	1	22	energy taxis	1
GO:0042331	0.250016853245942	3.64588744588745	0.285480476969839	1	22	phototaxis	1
GO:0043631	0.250016853245942	3.64588744588745	0.285480476969839	1	22	RNA polyadenylation	1
GO:0045456	0.250016853245942	3.64588744588745	0.285480476969839	1	22	ecdysteroid biosynthetic process	1
GO:1900542	0.250016853245942	3.64588744588745	0.285480476969839	1	22	regulation of purine nucleotide metabolic process	1
GO:1901615	0.252016546443619	1.76251060220526	1.73883563245265	3	134	organic hydroxy compound metabolic process	1
GO:0055085	0.252335591341172	1.39732850911975	5.12567220014029	7	395	transmembrane transport	1
GO:0009719	0.255577805224174	1.58955583389537	2.56932429272855	4	198	response to endogenous stimulus	1
GO:0019725	0.259012544698518	1.73558897243108	1.76478840308628	3	136	cellular homeostasis	1
GO:0009201	0.259774017954064	3.4797520661157	0.29845686228665	1	23	ribonucleoside triphosphate biosynthetic process	1
GO:0045187	0.259774017954064	3.4797520661157	0.29845686228665	1	23	regulation of circadian sleep/wake cycle, sleep	1
GO:0042278	0.266035217336503	1.70946502057613	1.7907411737199	3	138	purine nucleoside metabolic process	1
GO:0046128	0.266035217336503	1.70946502057613	1.7907411737199	3	138	purine ribonucleoside metabolic process	1
GO:0044703	0.266579275418866	1.24199242344276	11.5879120879121	14	893	multi-organism reproductive process	1
GO:0006140	0.269405372309602	3.32806324110672	0.31143324760346	1	24	regulation of nucleotide metabolic process	1
GO:0006165	0.269405372309602	3.32806324110672	0.31143324760346	1	24	nucleoside diphosphate phosphorylation	1
GO:0006874	0.269405372309602	3.32806324110672	0.31143324760346	1	24	cellular calcium ion homeostasis	1
GO:0007632	0.269405372309602	3.32806324110672	0.31143324760346	1	24	visual behavior	1
GO:0009142	0.269405372309602	3.32806324110672	0.31143324760346	1	24	nucleoside triphosphate biosynthetic process	1
GO:0015833	0.269405372309602	3.32806324110672	0.31143324760346	1	24	peptide transport	1
GO:0046939	0.269405372309602	3.32806324110672	0.31143324760346	1	24	nucleotide phosphorylation	1
GO:0048599	0.269555619737932	1.69669117647059	1.80371755903671	3	139	oocyte development	1
GO:0060560	0.273560469344287	1.99356606696056	1.02513444002806	2	79	developmental growth involved in morphogenesis	1
GO:0061458	0.273560469344287	1.99356606696056	1.02513444002806	2	79	reproductive system development	1
GO:0072522	0.273560469344287	1.99356606696056	1.02513444002806	2	79	purine-containing compound biosynthetic process	1
GO:0001101	0.278912523971224	3.18901515151515	0.324409632920271	1	25	response to acid chemical	1
GO:0007426	0.278912523971224	3.18901515151515	0.324409632920271	1	25	tracheal outgrowth, open tracheal system	1
GO:0032543	0.278912523971224	3.18901515151515	0.324409632920271	1	25	mitochondrial translation	1
GO:0035162	0.278912523971224	3.18901515151515	0.324409632920271	1	25	embryonic hemopoiesis	1
GO:0048070	0.278912523971224	3.18901515151515	0.324409632920271	1	25	regulation of developmental pigmentation	1
GO:0050802	0.278912523971224	3.18901515151515	0.324409632920271	1	25	circadian sleep/wake cycle, sleep	1
GO:0051346	0.278912523971224	3.18901515151515	0.324409632920271	1	25	negative regulation of hydrolase activity	1
GO:0055074	0.278912523971224	3.18901515151515	0.324409632920271	1	25	calcium ion homeostasis	1
GO:0072503	0.278912523971224	3.18901515151515	0.324409632920271	1	25	cellular divalent inorganic cation homeostasis	1
GO:0009950	0.283209728010318	1.94263151782604	1.05108721066168	2	81	dorsal/ventral axis specification	1
GO:0000003	0.284104861426492	1.20680036648682	13.6252045826514	16	1050	reproduction	1
GO:0009119	0.287233660838203	1.63553979511426	1.86859948562076	3	144	ribonucleoside metabolic process	1
GO:0098662	0.288030937313406	1.91811926605505	1.06406359597849	2	82	inorganic cation transmembrane transport	1
GO:0006368	0.288297060240329	3.06109090909091	0.337386018237082	1	26	transcription elongation from RNA polymerase II promoter	1
GO:0007338	0.288297060240329	3.06109090909091	0.337386018237082	1	26	single fertilization	1
GO:0009954	0.288297060240329	3.06109090909091	0.337386018237082	1	26	proximal/distal pattern formation	1
GO:0015988	0.288297060240329	3.06109090909091	0.337386018237082	1	26	energy coupled proton transmembrane transport, against electrochemical gradient	1
GO:0015991	0.288297060240329	3.06109090909091	0.337386018237082	1	26	ATP hydrolysis coupled proton transport	1
GO:0030334	0.288297060240329	3.06109090909091	0.337386018237082	1	26	regulation of cell migration	1
GO:0046661	0.288297060240329	3.06109090909091	0.337386018237082	1	26	male sex differentiation	1
GO:2000145	0.288297060240329	3.06109090909091	0.337386018237082	1	26	regulation of cell motility	1
GO:0032989	0.288721765048577	1.22655785615217	10.8612345101707	13	837	cellular component morphogenesis	1
GO:0098655	0.29284887267483	1.89421225506852	1.0770399812953	2	83	cation transmembrane transport	1
GO:0051049	0.293141414674669	1.48738092013183	2.73801730184709	4	211	regulation of transport	1
GO:0006694	0.297560548316469	2.94300699300699	0.350362403553893	1	27	steroid biosynthetic process	1
GO:0007157	0.297560548316469	2.94300699300699	0.350362403553893	1	27	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	1
GO:0009132	0.297560548316469	2.94300699300699	0.350362403553893	1	27	nucleoside diphosphate metabolic process	1
GO:0009566	0.297560548316469	2.94300699300699	0.350362403553893	1	27	fertilization	1
GO:0019395	0.297560548316469	2.94300699300699	0.350362403553893	1	27	fatty acid oxidation	1
GO:0022410	0.297560548316469	2.94300699300699	0.350362403553893	1	27	circadian sleep/wake cycle process	1
GO:0042749	0.297560548316469	2.94300699300699	0.350362403553893	1	27	regulation of circadian sleep/wake cycle	1
GO:0042886	0.297560548316469	2.94300699300699	0.350362403553893	1	27	amide transport	1
GO:0051017	0.297560548316469	2.94300699300699	0.350362403553893	1	27	actin filament bundle assembly	1
GO:0006796	0.299033443867568	1.2151084260419	10.9520692073884	13	844	phosphate-containing compound metabolic process	1
GO:0007622	0.302472055601733	1.84812645075716	1.10299275192892	2	85	rhythmic behavior	1
GO:0098660	0.302472055601733	1.84812645075716	1.10299275192892	2	85	inorganic ion transmembrane transport	1
GO:0040008	0.305886817006956	1.38540111307181	3.67231704465747	5	283	regulation of growth	1
GO:0006354	0.306704535549596	2.83367003367003	0.363338788870704	1	28	DNA-templated transcription, elongation	1
GO:0006576	0.306704535549596	2.83367003367003	0.363338788870704	1	28	cellular biogenic amine metabolic process	1
GO:0034440	0.306704535549596	2.83367003367003	0.363338788870704	1	28	lipid oxidation	1
GO:0022610	0.310740621815505	1.44442981878812	2.81587561374795	4	217	biological adhesion	1
GO:0032880	0.312073731979133	1.80420939017809	1.12894552256254	2	87	regulation of protein localization	1
GO:0045926	0.312073731979133	1.80420939017809	1.12894552256254	2	87	negative regulation of growth	1
GO:0006793	0.315458292157768	1.19750109069756	11.0948094458733	13	855	phosphorus metabolic process	1
GO:0006090	0.315730549689168	2.73214285714286	0.376315174187515	1	29	pyruvate metabolic process	1
GO:0008016	0.315730549689168	2.73214285714286	0.376315174187515	1	29	regulation of heart contraction	1
GO:0022404	0.315730549689168	2.73214285714286	0.376315174187515	1	29	molting cycle process	1
GO:0035011	0.315730549689168	2.73214285714286	0.376315174187515	1	29	melanotic encapsulation of foreign target	1
GO:0042446	0.315730549689168	2.73214285714286	0.376315174187515	1	29	hormone biosynthetic process	1
GO:1903522	0.315730549689168	2.73214285714286	0.376315174187515	1	29	regulation of blood circulation	1
GO:0044092	0.316864852452682	1.78301685513121	1.14192190787935	2	88	negative regulation of molecular function	1
GO:0042221	0.324312476506002	1.25398320704485	6.50054406964091	8	522	response to chemical	1
GO:0009062	0.324640099130165	2.63761755485893	0.389291559504325	1	30	fatty acid catabolic process	1
GO:0042181	0.324640099130165	2.63761755485893	0.389291559504325	1	30	ketone biosynthetic process	1
GO:0045214	0.324640099130165	2.63761755485893	0.389291559504325	1	30	sarcomere organization	1
GO:0061572	0.324640099130165	2.63761755485893	0.389291559504325	1	30	actin filament bundle organization	1
GO:0072507	0.324640099130165	2.63761755485893	0.389291559504325	1	30	divalent inorganic cation homeostasis	1
GO:0032504	0.327684662204239	1.17733747791668	12.145896656535	14	936	multicellular organism reproduction	1
GO:0006417	0.331191831884735	1.72229667044635	1.18085106382979	2	91	regulation of translation	1
GO:0008152	0.332208172205419	1.11711363636364	49.383267741526	52	4052	metabolic process	1
GO:0042745	0.33343467315604	2.54939393939394	0.402267944821136	1	31	circadian sleep/wake cycle	1
GO:0009790	0.334412484644623	1.2391312824112	6.56605097030629	8	506	embryo development	1
GO:0042592	0.337474878193731	1.38427651643511	2.93333333333333	4	231	homeostatic process	1
GO:0009994	0.340666355423288	1.47560541310541	2.06324526537292	3	159	oocyte differentiation	1
GO:0007548	0.340698578876499	1.68404072991229	1.20680383446341	2	93	sex differentiation	1
GO:0008582	0.340698578876499	1.68404072991229	1.20680383446341	2	93	regulation of synaptic growth at neuromuscular junction	1
GO:1904396	0.340698578876499	1.68404072991229	1.20680383446341	2	93	regulation of neuromuscular junction development	1
GO:0009308	0.342115742178647	2.46686217008798	0.415244330137947	1	32	amine metabolic process	1
GO:0015698	0.342115742178647	2.46686217008798	0.415244330137947	1	32	inorganic anion transport	1
GO:0030510	0.342115742178647	2.46686217008798	0.415244330137947	1	32	regulation of BMP signaling pathway	1
GO:0042306	0.342115742178647	2.46686217008798	0.415244330137947	1	32	regulation of protein import into nucleus	1
GO:0044106	0.342115742178647	2.46686217008798	0.415244330137947	1	32	cellular amine metabolic process	1
GO:0072329	0.342115742178647	2.46686217008798	0.415244330137947	1	32	monocarboxylic acid catabolic process	1
GO:1904589	0.342115742178647	2.46686217008798	0.415244330137947	1	32	regulation of protein import	1
GO:0065008	0.347016692850881	1.16616637049133	11.3649574669187	13	899	regulation of biological quality	1
GO:0022414	0.348348695834782	1.15756894880606	12.3275660509703	14	950	reproductive process	1
GO:0051961	0.3501644451267	1.6474302061754	1.23275660509703	2	95	negative regulation of nervous system development	1
GO:0003333	0.350684757975193	2.38948863636364	0.428220715454758	1	33	amino acid transmembrane transport	1
GO:0008015	0.350684757975193	2.38948863636364	0.428220715454758	1	33	blood circulation	1
GO:0016321	0.350684757975193	2.38948863636364	0.428220715454758	1	33	female meiosis chromosome segregation	1
GO:0034976	0.350684757975193	2.38948863636364	0.428220715454758	1	33	response to endoplasmic reticulum stress	1
GO:0045455	0.350684757975193	2.38948863636364	0.428220715454758	1	33	ecdysteroid metabolic process	1
GO:0051051	0.350684757975193	2.38948863636364	0.428220715454758	1	33	negative regulation of transport	1
GO:0060047	0.350684757975193	2.38948863636364	0.428220715454758	1	33	heart contraction	1
GO:1900180	0.350684757975193	2.38948863636364	0.428220715454758	1	33	regulation of protein localization to nucleus	1
GO:1903533	0.350684757975193	2.38948863636364	0.428220715454758	1	33	regulation of protein targeting	1
GO:0006814	0.359143153922237	2.3168044077135	0.441197100771569	1	34	sodium ion transport	1
GO:0007494	0.359143153922237	2.3168044077135	0.441197100771569	1	34	midgut development	1
GO:0009190	0.359143153922237	2.3168044077135	0.441197100771569	1	34	cyclic nucleotide biosynthetic process	1
GO:0030155	0.359143153922237	2.3168044077135	0.441197100771569	1	34	regulation of cell adhesion	1
GO:0048067	0.359143153922237	2.3168044077135	0.441197100771569	1	34	cuticle pigmentation	1
GO:1903825	0.359143153922237	2.3168044077135	0.441197100771569	1	34	organic acid transmembrane transport	1
GO:0051963	0.364277482060139	1.595374617737	1.27168576104746	2	98	regulation of synapse assembly	1
GO:0060341	0.365585924702038	1.41104294478528	2.1540799625906	3	166	regulation of cellular localization	1
GO:0090407	0.365585924702038	1.41104294478528	2.1540799625906	3	166	organophosphate biosynthetic process	1
GO:0006633	0.367492345226771	2.24839572192513	0.45417348608838	1	35	fatty acid biosynthetic process	1
GO:0098656	0.375733729154442	2.1838961038961	0.467149871405191	1	36	anion transmembrane transport	1
GO:0006816	0.383868685254918	2.1229797979798	0.480126256722001	1	37	calcium ion transport	1
GO:0019362	0.383868685254918	2.1229797979798	0.480126256722001	1	37	pyridine nucleotide metabolic process	1
GO:0045454	0.383868685254918	2.1229797979798	0.480126256722001	1	37	cell redox homeostasis	1
GO:0046496	0.383868685254918	2.1229797979798	0.480126256722001	1	37	nicotinamide nucleotide metabolic process	1
GO:0052548	0.383868685254918	2.1229797979798	0.480126256722001	1	37	regulation of endopeptidase activity	1
GO:0046394	0.384850016393057	2.11518060116191	0.481746683883085	1	38	carboxylic acid biosynthetic process	1
GO:0006875	0.391898575584459	2.06535626535627	0.493102642038812	1	38	cellular metal ion homeostasis	1
GO:0035010	0.391898575584459	2.06535626535627	0.493102642038812	1	38	encapsulation of foreign target	1
GO:0042551	0.391898575584459	2.06535626535627	0.493102642038812	1	38	neuron maturation	1
GO:0046822	0.391898575584459	2.06535626535627	0.493102642038812	1	38	regulation of nucleocytoplasmic transport	1
GO:0055088	0.391898575584459	2.06535626535627	0.493102642038812	1	38	lipid homeostasis	1
GO:0071482	0.391898575584459	2.06535626535627	0.493102642038812	1	38	cellular response to light stimulus	1
GO:0072330	0.391898575584459	2.06535626535627	0.493102642038812	1	38	monocarboxylic acid biosynthetic process	1
GO:0007411	0.393640258789223	1.2722689727382	3.17921440261866	4	245	axon guidance	1
GO:0042330	0.399017846318296	1.22115731282298	4.13946691606266	5	319	taxis	1
GO:0007291	0.399824744925714	2.01076555023923	0.506079027355623	1	39	sperm individualization	1
GO:0007608	0.399824744925714	2.01076555023923	0.506079027355623	1	39	sensory perception of smell	1
GO:0030509	0.399824744925714	2.01076555023923	0.506079027355623	1	39	BMP signaling pathway	1
GO:0042451	0.399824744925714	2.01076555023923	0.506079027355623	1	39	purine nucleoside biosynthetic process	1
GO:0045185	0.399824744925714	2.01076555023923	0.506079027355623	1	39	maintenance of protein location	1
GO:0046129	0.399824744925714	2.01076555023923	0.506079027355623	1	39	purine ribonucleoside biosynthetic process	1
GO:0071773	0.399824744925714	2.01076555023923	0.506079027355623	1	39	cellular response to BMP stimulus	1
GO:1902600	0.399824744925714	2.01076555023923	0.506079027355623	1	39	hydrogen ion transmembrane transport	1
GO:0060249	0.405882468749666	1.45705548274356	1.38847322889876	2	107	anatomical structure homeostasis	1
GO:0007427	0.40764852100478	1.95897435897436	0.519055412672434	1	40	epithelial cell migration, open tracheal system	1
GO:0030239	0.40764852100478	1.95897435897436	0.519055412672434	1	40	myofibril assembly	1
GO:0045861	0.40764852100478	1.95897435897436	0.519055412672434	1	40	negative regulation of proteolysis	1
GO:0071772	0.40764852100478	1.95897435897436	0.519055412672434	1	40	response to BMP	1
GO:0060429	0.41020637481435	1.10293450389895	12.8595978489596	14	991	epithelium development	1
GO:0016055	0.410428339188794	1.44313657607755	1.40144961421557	2	108	Wnt signaling pathway	1
GO:0009187	0.415371214705563	1.90977272727273	0.532031797989245	1	41	cyclic nucleotide metabolic process	1
GO:0016203	0.415371214705563	1.90977272727273	0.532031797989245	1	41	muscle attachment	1
GO:0034754	0.415371214705563	1.90977272727273	0.532031797989245	1	41	cellular hormone metabolic process	1
GO:0052547	0.415371214705563	1.90977272727273	0.532031797989245	1	41	regulation of peptidase activity	1
GO:0097485	0.417211099892127	1.23019179521826	3.28302548515314	4	253	neuron projection guidance	1
GO:0006820	0.41946955680046	1.41607203533809	1.42740238484919	2	110	anion transport	1
GO:0031124	0.422994120281468	1.8629711751663	0.545008183306056	1	42	mRNA 3'-end processing	1
GO:0072524	0.422994120281468	1.8629711751663	0.545008183306056	1	42	pyridine-containing compound metabolic process	1
GO:0090287	0.422994120281468	1.8629711751663	0.545008183306056	1	42	regulation of cellular response to growth factor stimulus	1
GO:0097285	0.422994120281468	1.8629711751663	0.545008183306056	1	42	cell-type specific apoptotic process	1
GO:0009163	0.430518515564452	1.81839826839827	0.557984568622866	1	43	nucleoside biosynthetic process	1
GO:0010035	0.430518515564452	1.81839826839827	0.557984568622866	1	43	response to inorganic substance	1
GO:0035006	0.430518515564452	1.81839826839827	0.557984568622866	1	43	melanization defense response	1
GO:0042455	0.430518515564452	1.81839826839827	0.557984568622866	1	43	ribonucleoside biosynthetic process	1
GO:1901659	0.430518515564452	1.81839826839827	0.557984568622866	1	43	glycosyl compound biosynthetic process	1
GO:0048511	0.432839139337483	1.37748015873016	1.46615222728867	2	114	rhythmic process	1
GO:0014070	0.432933664252309	1.37722272764866	1.46642489471221	2	115	response to organic cyclic compound	1
GO:0046331	0.435698685361475	1.25379477838494	2.41360766892682	3	186	lateral inhibition	1
GO:0007298	0.437340984335931	1.36484272608126	1.47930792611644	2	114	border follicle cell migration	1
GO:0003013	0.437945662171472	1.77589852008457	0.570960953939677	1	44	circulatory system process	1
GO:0003015	0.437945662171472	1.77589852008457	0.570960953939677	1	44	heart process	1
GO:0006733	0.437945662171472	1.77589852008457	0.570960953939677	1	44	oxidoreduction coenzyme metabolic process	1
GO:0006865	0.437945662171472	1.77589852008457	0.570960953939677	1	44	amino acid transport	1
GO:0008202	0.437945662171472	1.77589852008457	0.570960953939677	1	44	steroid metabolic process	1
GO:0048609	0.441231290568023	1.085304215144	11.1633345025137	12	868	multicellular organismal reproductive process	1
GO:0015672	0.44176315066184	1.35260209466591	1.49228431143325	2	115	monovalent inorganic cation transport	1
GO:0008063	0.445276805708366	1.7353305785124	0.583937339256488	1	45	Toll signaling pathway	1
GO:0070838	0.445276805708366	1.7353305785124	0.583937339256488	1	45	divalent metal ion transport	1
GO:0072511	0.445276805708366	1.7353305785124	0.583937339256488	1	45	divalent inorganic cation transport	1
GO:0007626	0.445997397867255	1.23312425328554	2.45253682487725	3	189	locomotory behavior	1
GO:0045168	0.445997397867255	1.23312425328554	2.45253682487725	3	189	cell-cell signaling involved in cell fate commitment	1
GO:1901575	0.452177261384385	1.12418670438472	5.37840707964602	6	426	organic substance catabolic process	1
GO:0046843	0.45251317597119	1.69656565656566	0.596913724573299	1	46	dorsal appendage formation	1
GO:0090092	0.45251317597119	1.69656565656566	0.596913724573299	1	46	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1
GO:0006935	0.455065149455781	1.16729685382036	3.45171849427169	4	266	chemotaxis	1
GO:0007420	0.459261004787024	1.30573198463107	1.54418985270049	2	119	brain development	1
GO:0042440	0.459261004787024	1.30573198463107	1.54418985270049	2	119	pigment metabolic process	1
GO:0030100	0.45965598714505	1.65948616600791	0.60989010989011	1	47	regulation of endocytosis	1
GO:0044242	0.45965598714505	1.65948616600791	0.60989010989011	1	47	cellular lipid catabolic process	1
GO:0006810	0.460987436354826	1.0503117689976	19.2180266541969	20	1481	transport	1
GO:0008587	0.466706438000451	1.62398452611219	0.622866495206921	1	48	imaginal disc-derived wing margin morphogenesis	1
GO:0044057	0.466706438000451	1.62398452611219	0.622866495206921	1	48	regulation of system process	1
GO:0044283	0.470958213094554	1.60281093569503	0.630821837047518	1	50	small molecule biosynthetic process	1
GO:0050807	0.472177348414226	1.27262996941896	1.58311900865092	2	122	regulation of synapse organization	1
GO:0007600	0.473093298986595	1.1811282932417	2.55634790741174	3	197	sensory perception	1
GO:0030003	0.473665712087208	1.58996212121212	0.635842880523732	1	49	cellular cation homeostasis	1
GO:0032886	0.473665712087208	1.58996212121212	0.635842880523732	1	49	regulation of microtubule-based process	1
GO:0042180	0.473665712087208	1.58996212121212	0.635842880523732	1	49	cellular ketone metabolic process	1
GO:0007297	0.476442193907338	1.26196072484646	1.59609539396773	2	123	ovarian follicle cell migration	1
GO:0051124	0.476442193907338	1.26196072484646	1.59609539396773	2	123	synaptic growth at neuromuscular junction	1
GO:0033157	0.480534977925928	1.55732838589981	0.648819265840542	1	50	regulation of intracellular protein transport	1
GO:0040012	0.480534977925928	1.55732838589981	0.648819265840542	1	50	regulation of locomotion	1
GO:0048568	0.480534977925928	1.55732838589981	0.648819265840542	1	50	embryonic organ development	1
GO:0040018	0.487315389197121	1.526	0.661795651157353	1	51	positive regulation of multicellular organism growth	1
GO:0045451	0.487315389197121	1.526	0.661795651157353	1	51	pole plasm oskar mRNA localization	1
GO:0030001	0.489112201885273	1.23098549866825	1.63502454991817	2	126	metal ion transport	1
GO:0051129	0.493293435718963	1.22099082568807	1.64800093523498	2	127	negative regulation of cellular component organization	1
GO:0007224	0.494008084927936	1.49590017825312	0.674772036474164	1	52	smoothened signaling pathway	1
GO:0042752	0.494008084927936	1.49590017825312	0.674772036474164	1	52	regulation of circadian rhythm	1
GO:0007218	0.500614189676583	1.46695804195804	0.687748421790975	1	53	neuropeptide signaling pathway	1
GO:0007602	0.500614189676583	1.46695804195804	0.687748421790975	1	53	phototransduction	1
GO:0055001	0.500614189676583	1.46695804195804	0.687748421790975	1	53	muscle cell development	1
GO:0055002	0.500614189676583	1.46695804195804	0.687748421790975	1	53	striated muscle cell development	1
GO:0071478	0.500614189676583	1.46695804195804	0.687748421790975	1	53	cellular response to radiation	1
GO:1903649	0.500614189676583	1.46695804195804	0.687748421790975	1	53	regulation of cytoplasmic transport	1
GO:0071702	0.503893259536713	1.05355788196025	6.66986205284078	7	514	organic substance transport	1
GO:0060538	0.507134813714449	1.43910806174957	0.700724807107786	1	54	skeletal muscle organ development	1
GO:0006909	0.512588818669781	1.11070658036677	2.71206453121347	3	209	phagocytosis	1
GO:0002121	0.513571053205943	1.41228956228956	0.713701192424597	1	55	inter-male aggressive behavior	1
GO:0007316	0.513571053205943	1.41228956228956	0.713701192424597	1	55	pole plasm RNA localization	1
GO:0019094	0.513571053205943	1.41228956228956	0.713701192424597	1	55	pole plasm mRNA localization	1
GO:0030431	0.513571053205943	1.41228956228956	0.713701192424597	1	55	sleep	1
GO:0009416	0.513876719071384	1.17332392378264	1.71288286181903	2	132	response to light stimulus	1
GO:0006357	0.517236624202268	1.04687806472704	5.74853869534721	6	443	regulation of transcription from RNA polymerase II promoter	1
GO:0006873	0.519923990386098	1.38644628099174	0.726677577741408	1	56	cellular ion homeostasis	1
GO:0055065	0.519923990386098	1.38644628099174	0.726677577741408	1	56	metal ion homeostasis	1
GO:0034248	0.521956780365972	1.15526827912149	1.73883563245265	2	134	regulation of cellular amide metabolic process	1
GO:0006812	0.522223470962363	1.09436469962786	2.7509936871639	3	212	cation transport	1
GO:0055082	0.523099680862975	1.37368938401048	0.73324757338323	1	57	cellular chemical homeostasis	1
GO:0016311	0.52596348349695	1.14644409188108	1.75181201776946	2	135	dephosphorylation	1
GO:0015849	0.526194693735962	1.36152597402597	0.739653963058218	1	57	organic acid transport	1
GO:0046942	0.526194693735962	1.36152597402597	0.739653963058218	1	57	carboxylic acid transport	1
GO:0002118	0.532384218155794	1.33748006379585	0.752630348375029	1	58	aggressive behavior	1
GO:0006582	0.532384218155794	1.33748006379585	0.752630348375029	1	58	melanin metabolic process	1
GO:0016485	0.532384218155794	1.33748006379585	0.752630348375029	1	58	protein processing	1
GO:2000241	0.532384218155794	1.33748006379585	0.752630348375029	1	58	regulation of reproductive process	1
GO:0010608	0.533909708695283	1.12918790349983	1.77776478840309	2	137	posttranscriptional regulation of gene expression	1
GO:0009583	0.538493605136103	1.31426332288401	0.76560673369184	1	59	detection of light stimulus	1
GO:0032956	0.538493605136103	1.31426332288401	0.76560673369184	1	59	regulation of actin cytoskeleton organization	1
GO:0032970	0.538493605136103	1.31426332288401	0.76560673369184	1	59	regulation of actin filament-based process	1
GO:0035214	0.538493605136103	1.31426332288401	0.76560673369184	1	59	eye-antennal disc development	1
GO:0048588	0.538493605136103	1.31426332288401	0.76560673369184	1	59	developmental cell growth	1
GO:0060811	0.538493605136103	1.31426332288401	0.76560673369184	1	59	intracellular mRNA localization involved in anterior/posterior axis specification	1
GO:0007417	0.541183605366578	1.06304909560724	2.82885199906476	3	218	central nervous system development	1
GO:0048638	0.541183605366578	1.06304909560724	2.82885199906476	3	218	regulation of developmental growth	1
GO:0051234	0.54146353566643	0.998607433275851	20.0225625438391	20	1543	establishment of localization	1
GO:0008045	0.544523882926555	1.29183359013867	0.778583119008651	1	60	motor neuron axon guidance	1
GO:0098742	0.544523882926555	1.29183359013867	0.778583119008651	1	60	cell-cell adhesion via plasma-membrane adhesion molecules	1
GO:0016337	0.550476066702768	1.27015151515152	0.791559504325462	1	61	single organismal cell-cell adhesion	1
GO:0045132	0.550476066702768	1.27015151515152	0.791559504325462	1	61	meiotic chromosome segregation	1
GO:0051604	0.550476066702768	1.27015151515152	0.791559504325462	1	61	protein maturation	1
GO:0044085	0.552397793083662	0.994811803972109	12.0550619593173	12	929	cellular component biogenesis	1
GO:0043623	0.553379201949044	1.08820445609436	1.84264671498714	2	142	cellular protein complex assembly	1
GO:0060322	0.553379201949044	1.08820445609436	1.84264671498714	2	142	head development	1
GO:1901700	0.553586069435013	1.04312531709792	2.88075754033201	3	222	response to oxygen-containing compound	1
GO:0007409	0.554987362210703	1.02176503794769	3.91886836567688	4	302	axonogenesis	1
GO:0006606	0.556351158731026	1.24918032786885	0.804535889642273	1	62	protein import into nucleus	1
GO:0060810	0.556351158731026	1.24918032786885	0.804535889642273	1	62	intracellular mRNA localization involved in pattern specification process	1
GO:0071214	0.556351158731026	1.24918032786885	0.804535889642273	1	62	cellular response to abiotic stimulus	1
GO:1902593	0.556351158731026	1.24918032786885	0.804535889642273	1	62	single-organism nuclear import	1
GO:1903530	0.556351158731026	1.24918032786885	0.804535889642273	1	62	regulation of secretion by cell	1
GO:0007315	0.562150148530938	1.22888563049853	0.817512274959084	1	63	pole plasm assembly	1
GO:0044744	0.562150148530938	1.22888563049853	0.817512274959084	1	63	protein targeting to nucleus	1
GO:0051170	0.562150148530938	1.22888563049853	0.817512274959084	1	63	nuclear import	1
GO:0009953	0.564786371809508	1.06499005581574	1.88157587093757	2	145	dorsal/ventral pattern formation	1
GO:0007030	0.567874013036069	1.20923520923521	0.830488660275894	1	64	Golgi organization	1
GO:0009888	0.56853425140204	0.981896830992625	14.2221183072247	14	1096	tissue development	1
GO:0030258	0.573523716752559	1.19019886363636	0.843465045592705	1	65	lipid modification	1
GO:0008340	0.575985816707546	1.04272967198693	1.92050502688801	2	148	determination of adult lifespan	1
GO:0006366	0.576100042307734	0.982635467980296	6.0989010989011	6	470	transcription from RNA polymerase II promoter	1
GO:0051046	0.579100211915766	1.17174825174825	0.856441430909516	1	66	regulation of secretion	1
GO:0051223	0.579100211915766	1.17174825174825	0.856441430909516	1	66	regulation of protein transport	1
GO:0061564	0.581037941158098	0.987377108872436	4.04863221884498	4	312	axon development	1
