OGS	desc	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.435.114	none	0	0	0	0	0	0	0	0	0	0	28	38	68	92
sim.436.114	none	0	0	0	0	0	0	0	0	0	62	76	97	72	37
sim.437.114	none	0	0	0	0	0	0	0	0	0	25	40	0	3	8
sim.438.114	none	0	0	0	0	0	0	0	0	0	21	15	26	17	19
sim.439.114	none	0	0	0	0	0	0	0	0	0	0	0	22	0	3
sim.44.114	none	0	0	0	0	0	0	0	0	0	1	0	93	45	24
sim.440.114	none	0	0	0	0	0	0	0	0	0	0	0	5	29	8
sim.441.114	none	0	0	0	0	0	0	0	0	0	0	20	99	48	61
sim.442.114	none	0	0	0	0	0	0	0	0	0	7	61	0	0	0
sim.443.114	none	19	43	30	14	8	17	14	46	8	0	0	0	0	0
sim.444.114	none	0	0	0	0	0	0	0	0	0	11	32	60	108	71
sim.445.114	none	0	0	0	0	0	0	0	0	0	49	51	11	54	22
sim.446.114	none	0	0	0	0	0	0	0	0	0	0	0	108	14	1
sim.447.114	none	7	5	44	26	39	54	32	43	63	0	0	0	0	0
sim.448.114	none	43	40	72	34	104	71	97	15	36	11	24	29	3	13
sim.449.114	none	5	0	1	12	0	1	1	17	15	0	0	0	0	0
sim.45.114	none	0	0	0	0	0	0	0	0	0	65	91	99	51	56
sim.450.114	none	92	54	116	146	68	64	77	109	99	0	0	0	0	0
sim.451.114	none	0	0	0	0	0	0	0	0	0	45	34	0	0	0
sim.452.114	none	0	0	0	0	0	0	0	0	0	58	41	0	25	12
sim.453.114	none	0	0	0	0	0	0	0	0	0	0	0	33	24	52
sim.454.114	none	89	39	5	20	86	66	75	40	27	0	0	0	0	0
sim.455.114	none	0	0	0	0	0	0	0	0	0	0	0	22	114	73
sim.456.114	none	22	41	22	18	47	51	28	5	7	0	0	0	0	0
sim.457.114	none	8	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.458.114	none	14	1	72	64	63	41	46	54	105	0	0	0	0	0
sim.459.114	none	31	0	3	69	26	21	42	5	27	0	0	0	0	0
sim.46.114	none	0	0	0	0	0	0	0	0	0	19	0	0	0	0
sim.460.114	none	0	0	0	0	0	0	0	0	0	19	3	46	34	42
sim.461.114	none	0	0	0	0	0	0	0	0	0	57	6	5	17	11
sim.462.114	none	0	0	0	0	0	0	0	0	0	0	0	19	22	31
sim.463.114	none	0	22	28	13	5	4	39	20	1	0	0	0	0	0
sim.464.114	none	0	0	0	0	0	0	0	0	0	29	7	0	0	1
sim.465.114	none	8	6	0	0	0	0	0	13	0	0	0	0	0	0
sim.466.114	none	30	18	58	15	24	11	22	0	4	0	0	0	0	0
sim.467.114	none	0	0	0	0	0	0	0	0	0	32	4	0	24	19
sim.468.114	none	0	0	0	0	0	0	0	0	0	42	76	26	9	27
sim.469.114	none	0	0	0	0	0	0	0	0	0	48	21	107	59	34
sim.47.114	none	0	0	0	0	0	0	0	0	0	0	16	2	0	0
sim.470.114	none	0	0	0	0	0	0	0	0	0	0	0	10	0	7
sim.471.114	none	0	0	0	0	0	0	0	0	0	18	0	0	0	0
sim.472.114	none	0	0	0	0	0	0	0	0	0	0	2	33	15	29
sim.473.114	none	0	0	0	0	0	0	0	0	0	0	0	22	16	33
sim.474.114	none	54	17	46	24	41	23	26	27	55	0	0	0	0	0
sim.475.114	none	57	85	11	0	4	10	1	6	6	0	0	0	0	0
sim.476.114	none	0	0	0	0	0	0	0	0	0	2	7	0	0	0
sim.477.114	none	0	0	0	0	0	0	0	0	0	13	5	0	0	0
sim.478.114	none	0	0	0	0	0	0	0	0	0	1	32	0	0	0
sim.479.114	none	0	0	0	0	0	0	0	0	0	115	127	38	35	23
sim.48.114	none	0	0	0	0	0	0	0	0	0	10	0	10	0	0
sim.480.114	none	0	0	0	0	0	0	0	0	0	52	19	0	0	0
sim.481.114	none	0	0	0	0	0	0	0	26	20	0	0	0	0	0
sim.482.114	none	12	37	0	0	0	0	0	0	0	0	0	0	0	0
sim.483.114	none	0	0	0	0	0	0	0	0	0	2	31	15	14	22
sim.484.114	none	0	0	0	0	0	0	0	0	0	43	0	7	0	0
sim.485.114	none	18	21	91	15	28	30	27	3	19	0	0	0	0	0
sim.486.114	none	0	0	0	0	0	0	0	0	0	61	36	102	55	121
sim.487.114	none	48	35	15	27	18	19	37	11	31	0	0	0	0	0
sim.488.114	none	0	0	0	0	0	0	0	0	0	0	0	64	94	59
sim.489.114	none	0	0	0	0	0	0	0	0	0	4	20	0	0	0
sim.49.114	none	90	63	111	204	79	79	82	192	241	0	0	0	0	0
sim.490.114	none	37	40	2	1	0	1	1	13	4	0	0	0	0	0
sim.491.114	none	0	0	0	0	0	0	0	0	0	53	5	7	28	23
sim.492.114	none	23	1	48	29	13	35	38	88	72	0	0	0	0	0
sim.493.114	none	0	0	0	0	0	0	0	0	0	35	6	0	0	0
sim.494.114	none	0	0	0	0	0	0	0	0	0	69	28	0	13	8
sim.495.114	none	0	0	0	0	0	0	0	0	0	47	101	80	34	24
sim.496.114	none	11	3	0	12	4	12	23	5	13	0	0	0	0	0
sim.497.114	none	0	6	0	0	0	0	0	0	0	0	0	0	0	0
sim.498.114	none	0	0	19	8	0	0	0	5	0	0	0	0	0	0
sim.499.114	none	0	7	0	5	0	0	0	4	0	0	0	0	0	0
sim.5.114	none	32	61	0	28	3	20	8	15	42	0	0	0	0	0
sim.50.114	none	0	0	0	0	0	0	0	0	0	0	0	9	0	0
sim.500.114	none	0	0	0	0	0	0	0	0	0	13	0	0	0	0
sim.501.114	none	15	7	31	51	26	16	14	16	39	0	0	0	0	0
sim.502.114	none	1	7	8	3	53	35	25	34	35	0	0	0	0	0
sim.503.114	none	93	117	23	53	40	43	33	67	34	0	0	0	0	0
sim.504.114	none	13	5	36	40	40	39	71	57	39	0	0	0	0	0
sim.505.114	none	0	0	0	0	0	0	0	0	0	0	0	9	2	0
sim.506.114	none	0	0	16	14	66	99	91	21	21	0	0	0	0	0
sim.507.114	none	0	0	0	0	0	0	0	0	0	30	58	0	0	0
sim.508.114	none	0	0	0	0	0	0	0	0	0	23	12	0	2	21
sim.509.114	none	0	4	69	37	16	3	15	0	0	0	0	0	0	0
sim.51.114	none	20	41	0	12	5	3	5	0	0	46	43	0	0	0
sim.510.114	none	30	36	13	2	0	2	0	0	0	11	0	48	123	45
sim.511.114	none	0	0	0	0	0	0	0	0	0	21	33	0	0	0
sim.512.114	none	17	22	24	72	17	39	29	57	41	0	0	0	0	0
sim.513.114	none	25	8	22	77	7	21	24	36	33	0	0	0	0	0
sim.514.114	none	29	60	81	144	80	81	79	31	53	0	0	0	0	0
sim.515.114	none	0	0	0	0	0	0	0	0	0	0	0	3	0	25
sim.516.114	none	73	77	40	162	155	143	51	149	191	0	0	0	0	0
sim.517.114	none	0	5	26	14	6	12	18	12	8	85	40	0	5	2
sim.518.114	none	0	0	0	0	0	0	0	0	0	19	10	73	31	43
sim.519.114	none	0	0	0	0	0	0	0	0	0	63	25	12	0	7
sim.52.114	none	37	15	0	0	0	0	0	0	0	0	0	0	0	0
sim.520.114	none	0	0	0	0	0	0	0	0	0	0	0	0	0	6
sim.521.114	none	0	18	0	4	0	1	4	9	25	0	0	0	0	0
sim.522.114	none	124	181	20	45	28	19	10	65	57	0	0	0	0	0
sim.523.114	none	8	49	0	0	0	0	0	0	0	0	0	0	0	0
sim.524.114	none	27	44	40	37	47	33	66	49	20	0	0	0	0	0
sim.525.114	none	0	0	0	0	0	0	0	0	0	0	0	5	11	41
sim.526.114	none	0	0	0	0	0	0	0	0	0	4	0	40	2	5
sim.527.114	none	37	84	26	41	38	47	36	45	37	0	0	0	0	0
sim.528.114	none	0	0	0	0	0	0	0	0	0	34	83	29	32	34
sim.529.114	none	0	0	0	0	0	0	0	0	0	45	48	0	0	0
sim.53.114	none	88	107	132	92	112	121	207	79	111	0	0	0	0	0
sim.530.114	none	0	0	0	0	0	0	0	0	0	0	0	20	6	2
sim.531.114	none	0	0	0	0	0	0	0	0	0	0	0	4	0	0
sim.532.114	none	0	0	0	0	0	0	0	0	0	9	15	0	0	0
sim.533.114	none	0	0	0	0	0	0	0	0	0	24	2	46	23	41
sim.534.114	none	26	48	44	25	31	40	70	41	60	0	0	0	0	0
sim.535.114	none	0	0	0	0	0	0	0	0	0	0	0	24	35	42
sim.536.114	none	0	0	0	0	0	0	0	0	0	13	0	0	0	0
sim.537.114	none	21	5	0	0	0	0	0	7	0	0	0	0	0	0
sim.538.114	none	0	0	0	0	0	0	0	0	0	0	6	0	0	0
sim.539.114	none	0	0	0	0	0	0	0	0	0	0	0	9	25	6
sim.54.114	none	0	0	0	0	0	0	0	0	0	26	0	29	57	57
sim.540.114	none	0	0	0	0	0	0	0	0	0	0	0	9	6	19
sim.541.114	none	45	6	27	45	30	44	39	3	5	0	0	0	0	0
sim.542.114	none	21	3	0	0	0	0	0	0	0	0	0	0	0	0
sim.543.114	none	0	0	0	0	0	0	0	0	0	103	164	31	36	77
sim.544.114	none	0	0	0	0	0	0	0	0	0	0	0	5	38	26
sim.545.114	none	2	3	7	0	0	0	0	1	12	0	0	0	0	0
sim.546.114	none	5	6	0	0	0	0	0	0	0	0	0	0	0	0
sim.547.114	none	11	9	56	40	3	20	23	29	51	0	0	0	0	0
sim.548.114	none	0	0	0	0	0	0	0	0	0	0	0	0	4	32
sim.549.114	none	0	0	0	0	0	0	0	0	0	13	22	3	0	0
sim.55.114	none	24	10	40	30	41	40	6	26	50	0	0	0	0	0
sim.550.114	none	0	2	0	0	4	3	6	0	0	0	0	0	0	0
sim.551.114	none	0	0	0	0	0	0	0	0	0	49	18	0	0	0
sim.552.114	none	0	0	0	0	0	0	0	0	0	19	23	0	0	0
sim.553.114	none	56	46	12	0	3	0	0	10	7	0	0	0	0	0
sim.554.114	none	0	0	0	0	0	0	0	0	0	0	0	13	23	14
sim.555.114	none	21	16	45	15	41	27	12	51	33	0	0	0	0	0
sim.556.114	none	0	0	0	0	0	0	0	0	0	0	0	1	32	16
sim.557.114	none	0	0	0	0	0	0	0	0	0	0	0	88	42	23
sim.558.114	none	0	0	0	0	0	0	0	0	0	0	0	31	0	0
sim.559.114	none	0	0	0	0	0	0	0	0	0	2	0	42	47	30
sim.56.114	none	0	0	0	0	0	0	0	0	0	7	12	0	0	0
sim.560.114	none	0	0	0	0	0	0	0	0	0	26	7	5	18	3
sim.561.114	none	0	0	0	0	0	0	0	0	0	0	0	60	6	18
sim.562.114	none	0	0	0	0	0	0	0	0	0	31	28	20	9	49
sim.563.114	none	158	93	132	103	78	105	135	94	169	0	0	0	0	0
sim.564.114	none	0	0	0	0	0	0	0	0	0	40	24	8	10	13
sim.565.114	none	0	11	34	12	44	22	30	18	13	0	0	0	0	0
sim.566.114	none	0	0	0	0	0	0	0	0	0	0	0	13	18	11
sim.567.114	none	0	0	0	0	0	0	0	0	0	5	42	115	107	95
sim.568.114	none	0	0	0	0	0	0	0	0	0	54	5	18	10	13
sim.569.114	none	0	0	0	0	0	0	0	0	0	25	15	0	0	0
sim.57.114	none	0	0	0	0	0	0	0	0	0	32	60	7	3	9
sim.570.114	none	0	0	0	0	0	0	0	0	0	77	42	0	6	0
sim.571.114	none	0	0	0	0	0	0	0	0	0	40	69	0	6	7
sim.572.114	none	0	0	0	0	0	0	0	0	0	0	56	0	0	0
sim.573.114	none	1	10	3	55	20	21	21	30	36	0	0	0	0	0
sim.574.114	none	0	0	0	0	0	0	0	0	0	0	0	27	0	0
sim.575.114	none	60	125	145	91	112	128	153	60	76	0	0	0	0	0
sim.576.114	none	0	0	0	0	0	0	0	0	0	0	10	0	13	18
sim.577.114	none	0	0	0	0	0	0	0	0	0	0	0	0	1	10
sim.578.114	none	0	0	0	0	0	0	0	0	0	0	0	0	1	15
sim.579.114	none	0	0	0	0	0	0	0	0	0	41	16	44	41	47
sim.58.114	none	0	0	0	0	0	0	0	0	0	25	56	87	44	108
sim.580.114	none	121	189	112	136	144	99	103	158	112	0	0	0	0	0
sim.581.114	none	31	27	57	23	38	55	45	42	43	0	0	0	0	0
sim.582.114	none	0	0	0	0	0	0	0	0	0	2	5	0	0	0
sim.583.114	none	105	25	0	10	0	0	5	25	25	0	9	0	0	0
sim.584.114	none	5	7	36	11	0	0	5	2	2	0	0	0	0	0
sim.585.114	none	14	1	30	19	43	35	47	17	23	0	0	0	0	0
sim.586.114	none	5	9	1	0	19	19	17	5	0	0	0	0	0	0
sim.587.114	none	0	0	0	0	0	0	0	0	0	23	11	0	0	0
sim.588.114	none	15	26	17	30	21	35	35	16	11	0	0	0	0	0
sim.589.114	none	0	20	38	28	32	34	27	10	10	0	0	0	0	0
sim.59.114	none	57	81	74	70	115	94	135	106	87	0	0	0	0	0
sim.590.114	none	0	0	0	0	0	0	0	0	0	0	8	4	49	83
sim.591.114	none	0	0	0	0	0	0	0	0	0	0	0	9	1	14
sim.592.114	none	0	0	0	0	0	0	0	0	0	6	7	0	0	0
sim.593.114	none	0	0	0	0	0	0	0	0	0	0	0	20	0	2
sim.594.114	none	27	19	0	0	0	0	0	0	0	0	0	0	0	0
sim.595.114	none	0	0	30	56	20	42	35	29	23	0	0	0	0	0
sim.596.114	none	0	0	0	0	0	0	0	0	0	111	67	59	79	47
sim.597.114	none	0	0	0	0	0	0	0	0	0	18	11	0	0	0
sim.598.114	none	0	17	0	0	0	0	0	0	0	0	0	0	0	0
sim.599.114	none	0	7	65	54	76	75	78	43	15	0	0	0	0	0
sim.6.114	none	0	0	0	0	0	0	0	0	0	8	48	16	39	15
sim.60.114	none	0	0	0	0	0	0	0	0	0	15	32	46	15	36
sim.600.114	none	0	0	0	0	0	0	0	0	0	0	2	3	0	0
sim.601.114	none	0	0	0	0	0	0	0	0	0	30	46	49	22	13
sim.602.114	none	0	0	0	0	0	0	0	0	0	20	2	13	5	0
sim.603.114	none	0	0	0	0	0	0	0	0	0	18	104	45	49	51
sim.604.114	none	18	44	18	0	14	27	0	13	14	0	0	0	0	0
sim.605.114	none	0	0	0	0	0	0	0	0	0	1	0	10	0	0
sim.606.114	none	13	8	63	48	62	86	60	69	68	0	0	0	0	0
sim.607.114	none	15	0	27	0	5	5	1	39	16	0	0	0	0	0
sim.608.114	none	30	14	31	9	57	27	19	30	66	0	0	0	0	0
sim.609.114	none	0	0	0	0	0	0	0	0	0	22	54	42	2	2
sim.61.114	none	0	0	0	0	0	0	0	0	0	3	21	22	4	3
sim.610.114	none	0	0	0	0	0	0	0	0	0	33	0	21	23	5
sim.611.114	none	0	0	22	45	47	67	67	44	53	0	0	0	0	0
sim.612.114	none	0	0	0	0	0	0	0	0	0	10	0	21	40	32
sim.613.114	none	97	85	2	37	43	48	55	80	10	0	0	0	0	0
sim.614.114	none	0	0	0	0	0	0	0	0	0	0	0	28	8	30
sim.615.114	none	62	7	38	21	40	63	38	14	27	0	0	0	0	0
sim.616.114	none	0	0	0	0	0	0	0	0	0	4	0	0	0	0
sim.617.114	none	0	0	0	0	0	0	0	0	0	82	22	18	9	15
sim.618.114	none	0	0	0	0	0	0	0	0	0	18	51	0	5	3
sim.619.114	none	0	0	0	0	0	0	0	0	0	0	12	0	0	0
sim.62.114	none	18	112	1	13	0	0	2	27	20	0	0	0	0	0
sim.620.114	none	20	37	42	17	38	58	42	52	37	34	165	47	28	57
sim.621.114	none	21	2	45	86	65	51	81	35	31	0	0	0	0	0
sim.622.114	none	0	0	0	0	0	0	0	0	0	5	31	0	0	0
sim.623.114	none	38	14	71	62	31	36	19	25	45	0	0	0	0	0
sim.624.114	none	48	51	86	137	138	186	260	40	63	0	0	0	0	0
sim.625.114	none	0	0	0	0	0	0	0	0	0	8	0	0	0	0
sim.626.114	none	25	38	0	5	7	26	7	0	0	0	0	0	0	0
sim.627.114	none	0	0	0	0	0	0	0	0	0	0	46	0	0	0
sim.628.114	none	0	0	0	0	0	0	0	0	0	77	96	10	6	13
sim.629.114	none	0	0	0	0	0	0	0	0	0	32	81	0	7	12
sim.63.114	none	0	0	0	0	0	0	0	0	0	0	0	11	76	38
sim.630.114	none	0	0	5	0	6	15	5	4	0	0	0	0	0	0
sim.631.114	none	0	0	0	0	3	11	31	6	0	0	0	0	0	0
sim.632.114	none	26	38	11	7	18	11	18	0	25	0	0	0	0	0
sim.633.114	none	0	0	0	0	0	0	0	0	0	55	22	37	6	43
sim.634.114	none	0	13	0	0	0	0	0	0	0	0	0	0	0	0
sim.635.114	none	0	0	0	0	0	0	0	0	0	48	16	28	37	8
sim.636.114	none	0	0	0	0	0	0	0	0	0	0	0	15	46	17
sim.637.114	none	0	0	30	16	19	33	2	0	0	0	0	0	0	0
sim.638.114	none	39	63	59	13	12	5	25	15	50	0	0	0	0	0
sim.639.114	none	73	112	43	36	15	7	12	39	36	0	0	0	0	0
sim.64.114	none	0	0	0	0	0	0	0	0	0	11	0	66	60	19
sim.640.114	none	4	4	67	23	14	26	14	4	16	0	0	0	0	0
sim.641.114	none	0	1	1	2	0	0	0	0	14	0	0	0	0	0
sim.642.114	none	0	0	2	16	15	9	28	10	12	0	0	0	0	0
sim.643.114	none	0	0	0	0	0	0	0	0	0	6	40	0	0	0
sim.644.114	none	0	0	0	0	0	0	0	0	0	0	3	13	24	64
sim.645.114	none	65	102	50	13	45	28	24	38	53	0	0	0	0	0
sim.646.114	none	2	0	2	25	16	12	18	0	0	0	0	0	0	0
sim.647.114	none	37	45	19	68	10	11	50	21	7	0	0	0	0	0
sim.648.114	none	26	9	22	41	59	25	13	16	11	0	0	0	0	0
sim.649.114	none	0	0	23	0	0	0	0	0	0	0	0	0	0	0
sim.65.114	none	0	0	0	0	0	0	0	0	0	0	0	0	12	6
sim.650.114	none	26	18	12	0	20	18	26	3	0	0	0	0	0	0
sim.651.114	none	4	0	9	13	29	22	16	3	29	0	0	0	0	0
sim.652.114	none	0	0	0	0	0	0	0	0	0	52	88	29	28	23
sim.653.114	none	41	2	0	0	0	0	0	0	0	0	0	0	0	0
sim.654.114	none	0	0	9	9	0	0	1	1	35	0	0	0	0	0
sim.655.114	none	0	0	0	0	0	0	0	0	0	0	5	43	12	13
sim.656.114	none	31	14	71	137	75	77	89	38	38	0	0	0	0	0
sim.657.114	none	0	0	5	14	1	4	4	7	0	0	0	0	0	0
sim.658.114	none	0	0	0	0	0	0	0	0	0	27	33	7	13	8
sim.659.114	none	0	0	0	2	4	6	7	13	22	0	0	0	0	0
sim.66.114	none	0	0	0	0	0	0	0	0	0	56	18	37	79	49
sim.660.114	none	3	2	93	102	60	61	74	47	100	0	0	0	0	0
sim.661.114	none	0	0	0	0	0	0	0	0	0	0	0	0	42	19
sim.662.114	none	16	20	77	40	3	14	27	63	56	0	0	0	0	0
sim.663.114	none	0	0	23	5	1	4	22	54	25	0	0	0	0	0
sim.664.114	none	0	0	0	0	0	0	0	0	0	2	0	1	10	0
sim.665.114	none	0	0	0	0	0	0	0	0	0	3	7	0	2	0
sim.666.114	none	0	0	0	0	0	0	0	0	0	0	21	44	9	25
sim.667.114	none	0	0	0	0	0	0	0	0	0	2	0	24	24	16
sim.668.114	none	0	0	0	0	0	0	0	0	0	0	0	5	12	2
sim.669.114	none	13	21	12	38	10	7	6	12	29	0	0	0	0	0
sim.67.114	none	222	197	40	119	55	40	47	107	80	0	0	0	0	0
sim.670.114	none	0	0	0	0	0	0	0	0	0	3	0	6	0	0
sim.671.114	none	0	0	0	0	0	0	0	0	0	43	21	11	1	50
sim.672.114	none	43	23	28	28	59	29	75	35	28	0	0	0	0	0
sim.673.114	none	0	0	0	0	0	0	0	0	0	109	10	2	17	22
sim.674.114	none	254	64	176	130	117	120	59	138	161	0	0	0	0	0
sim.675.114	none	0	0	0	0	0	0	0	0	0	8	1	45	0	5
sim.676.114	none	46	8	76	49	12	16	3	56	43	0	0	0	0	0
sim.677.114	none	10	5	4	28	52	50	76	48	54	0	0	0	0	0
sim.678.114	none	57	30	87	46	51	31	50	27	58	0	0	0	0	0
sim.679.114	none	39	13	10	59	46	26	35	34	7	0	0	0	0	0
sim.68.114	none	0	0	0	0	0	0	0	0	0	76	49	29	19	33
sim.680.114	none	82	30	88	44	54	71	41	49	67	0	0	0	0	0
sim.681.114	none	0	0	0	0	0	0	0	0	0	40	30	37	35	24
sim.682.114	none	34	34	124	37	122	100	98	75	64	0	0	0	0	0
sim.683.114	none	0	0	0	0	0	0	0	0	0	46	36	0	0	0
sim.684.114	none	0	0	6	35	12	1	35	5	26	0	0	0	0	0
sim.685.114	none	0	22	7	8	4	18	11	29	21	0	0	0	0	0
sim.686.114	none	51	74	0	52	35	57	51	44	65	0	0	0	0	0
sim.687.114	none	0	0	0	0	0	0	0	0	0	39	32	0	0	0
sim.688.114	none	0	0	0	0	0	0	0	0	0	0	0	65	5	17
sim.689.114	none	0	0	0	0	0	0	0	0	0	0	0	6	4	1
sim.69.114	none	26	19	0	0	0	0	0	2	2	0	0	0	0	0
sim.690.114	none	0	0	0	0	0	0	0	0	0	43	91	13	1	0
sim.691.114	none	0	0	11	2	34	21	15	0	0	0	0	0	0	0
sim.692.114	none	0	0	0	0	0	0	0	0	0	64	2	39	18	9
sim.693.114	none	0	0	0	0	0	0	0	0	0	26	0	4	0	0
sim.694.114	none	10	38	9	2	0	0	0	0	0	0	0	0	0	0
sim.695.114	none	25	31	66	23	7	40	53	23	21	0	0	0	0	0
sim.696.114	none	25	18	10	36	8	9	19	23	8	0	0	0	0	0
sim.697.114	none	0	0	0	0	0	0	0	0	0	21	0	60	53	39
sim.698.114	none	33	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.699.114	none	0	0	0	0	0	0	0	0	0	25	4	102	96	42
sim.7.114	none	0	0	0	0	0	0	0	0	0	0	30	89	42	19
sim.70.114	none	0	0	0	0	0	0	0	0	0	0	0	19	4	0
sim.700.114	none	0	0	0	0	0	0	0	0	0	20	26	0	2	3
sim.701.114	none	10	0	43	19	43	32	58	33	12	0	0	0	0	0
sim.702.114	none	33	41	29	29	35	13	28	28	20	0	0	0	0	0
sim.703.114	none	0	0	0	0	0	0	0	0	0	23	26	0	0	0
sim.704.114	none	0	0	0	0	0	0	0	0	0	0	0	28	0	22
sim.705.114	none	0	0	0	0	0	0	0	0	0	0	0	43	4	36
sim.706.114	none	0	0	0	0	0	0	0	0	0	29	50	50	7	14
sim.707.114	none	0	0	0	0	0	0	0	0	0	14	0	12	99	14
sim.708.114	none	0	0	0	0	0	0	0	0	0	2	18	0	0	0
sim.709.114	none	0	0	0	0	0	0	0	0	0	0	0	0	7	0
sim.71.114	none	1	4	0	4	14	9	3	1	2	0	0	0	0	0
sim.710.114	none	0	0	0	0	0	0	0	0	0	9	0	0	0	0
sim.711.114	none	0	0	53	23	82	88	42	48	28	0	0	0	0	0
sim.712.114	none	118	15	80	59	31	40	42	57	54	0	0	0	0	0
sim.713.114	none	0	0	11	8	3	0	17	40	16	0	0	0	0	0
sim.714.114	none	0	0	0	0	0	0	0	0	0	52	31	0	4	3
sim.715.114	none	0	0	0	0	0	0	0	0	0	14	24	54	27	15
sim.716.114	none	0	0	10	14	17	17	0	24	8	0	0	0	0	0
sim.717.114	none	41	31	44	12	47	37	27	47	103	0	0	0	0	0
sim.718.114	none	0	0	0	0	0	0	0	0	0	159	186	35	63	113
sim.719.114	none	0	0	12	0	7	0	13	37	1	0	0	0	0	0
sim.72.114	none	23	67	65	39	40	50	29	34	28	0	0	0	0	0
sim.720.114	none	49	125	33	18	11	3	42	29	31	0	0	0	27	27
sim.721.114	none	1	4	0	0	0	0	0	0	0	0	0	0	0	0
sim.722.114	none	37	74	25	19	88	84	122	50	63	0	0	0	0	0
sim.723.114	none	0	0	0	0	0	0	0	0	0	117	35	16	42	41
sim.724.114	none	44	19	0	0	0	0	0	2	14	0	0	0	0	0
sim.725.114	none	0	0	68	77	61	48	26	32	65	0	0	0	0	0
sim.726.114	none	15	7	34	18	44	49	32	96	39	0	0	0	0	0
sim.727.114	none	39	22	65	120	48	89	62	114	197	0	0	0	0	0
sim.728.114	none	0	0	0	0	0	0	0	0	0	1	24	36	10	22
sim.729.114	none	0	0	0	0	0	0	0	0	0	18	0	55	85	18
sim.73.114	none	32	15	10	0	0	0	0	29	21	0	0	0	0	0
sim.730.114	none	0	0	0	0	0	0	0	0	0	0	54	2	2	0
sim.731.114	none	0	0	0	0	0	0	0	0	0	3	0	42	7	19
sim.732.114	none	9	10	52	33	12	18	56	30	65	0	0	0	0	0
sim.733.114	none	0	0	0	0	0	0	0	0	0	7	25	0	0	0
sim.734.114	none	30	6	0	0	0	0	0	14	5	0	0	0	0	0
sim.735.114	none	0	0	0	0	0	0	0	0	0	0	0	36	6	7
sim.736.114	none	0	0	0	0	0	0	0	0	0	0	0	0	5	0
sim.737.114	none	0	0	0	0	0	0	0	0	0	0	0	50	0	1
sim.738.114	none	0	0	0	0	0	0	0	0	0	0	0	4	22	4
sim.739.114	none	0	0	0	0	0	0	0	0	0	32	22	0	0	0
sim.74.114	none	0	0	0	0	0	0	0	0	0	51	0	0	0	0
sim.740.114	none	59	49	36	22	65	62	44	29	14	0	0	0	0	0
sim.741.114	none	0	0	0	0	0	0	0	0	0	0	0	28	26	5
sim.742.114	none	0	50	0	0	0	0	0	1	0	0	0	0	0	0
sim.743.114	none	0	0	0	0	0	0	2	6	0	0	0	0	0	0
sim.744.114	none	0	0	0	0	0	0	0	0	0	1	30	28	30	58
sim.745.114	none	0	0	0	0	0	0	0	0	0	24	37	35	14	8
sim.746.114	none	9	2	3	0	6	18	17	7	0	0	0	0	0	0
sim.747.114	none	11	47	0	18	60	57	36	52	27	0	0	0	0	0
sim.748.114	none	0	0	0	0	0	0	0	0	0	116	75	20	35	14
sim.749.114	none	16	23	0	0	10	15	11	24	26	0	0	0	0	0
sim.75.114	none	27	44	5	24	22	19	13	1	2	0	0	0	0	0
sim.750.114	none	7	17	57	34	30	49	61	7	6	0	0	0	0	0
sim.751.114	none	0	0	0	0	0	0	0	0	0	0	8	0	0	0
sim.752.114	none	0	0	10	25	35	10	20	45	33	0	0	0	0	0
sim.753.114	none	0	0	0	0	0	0	0	0	0	111	76	27	14	13
sim.754.114	none	0	0	0	0	0	0	0	0	0	148	137	6	27	31
sim.755.114	none	0	0	0	0	0	0	0	0	0	13	7	0	0	0
sim.756.114	none	0	0	8	16	16	25	17	21	30	0	0	0	0	0
sim.757.114	none	0	0	0	0	0	0	0	0	0	35	19	0	0	0
sim.758.114	none	0	0	0	0	0	0	0	0	0	19	26	0	0	0
sim.759.114	none	0	0	0	0	0	0	0	0	0	17	25	0	6	7
sim.76.114	none	0	0	0	0	0	0	0	0	0	1	17	1	21	36
sim.760.114	none	0	0	7	55	10	31	9	52	18	3	0	0	0	0
sim.761.114	none	15	12	0	0	0	0	0	0	0	0	0	0	0	0
sim.762.114	none	5	21	0	0	0	0	0	3	6	0	0	0	0	0
sim.763.114	none	46	38	58	63	19	21	35	24	14	0	0	0	0	0
sim.764.114	none	0	0	0	0	0	0	0	0	0	44	34	2	16	4
sim.765.114	none	0	0	0	0	0	0	0	0	0	0	0	25	1	2
sim.766.114	none	0	0	0	0	0	0	0	0	0	0	25	0	30	57
sim.767.114	none	0	0	0	0	0	0	0	0	0	41	12	33	96	109
sim.768.114	none	0	0	0	0	0	0	0	0	0	78	40	34	85	39
sim.769.114	none	12	1	0	11	1	1	0	0	8	0	0	0	0	0
sim.77.114	none	0	0	4	7	7	9	5	2	4	0	0	0	0	0
sim.770.114	none	0	18	24	10	25	41	62	0	3	0	0	0	0	0
sim.771.114	none	0	0	0	9	2	2	1	4	3	0	0	0	0	0
sim.772.114	none	9	11	6	8	18	11	24	58	27	0	0	0	0	0
sim.773.114	none	0	0	0	0	0	0	0	0	0	59	62	0	0	0
